statusId | label
7|climbing
statusId|sensorName|value|timestamp
7|Linear Acceleration|[0.019474596,-0.04262355,-0.008561134]|1525740464735
7|Gravity|[-0.27804837,0.19106406,9.800846]|1525740464735
7|3-axis Accelerometer|[-0.25857377,0.16280572,9.849746]|1525740464740
7|3-axis Uncalibrated Gyroscope|[0.009587673,-0.0021305939,0.0021305939,0.009587673,-0.0042611877,0.0031958907]|1525740464741
7|3-axis Gyroscope|[0.0,0.0021305939,-0.0010652969]|1525740464741
7|Game Rotation Vector|[0.014431695,0.009353078,-0.3834327,0.92340165]|1525740464741
7|Linear Acceleration|[0.01935485,-0.028229848,0.04889679]|1525740464741
7|Gravity|[-0.27792862,0.19103557,9.800849]|1525740464740
7|3-axis Uncalibrated Gyroscope|[0.0085223755,-0.0010652969,0.0031958907,0.009587673,-0.0042611877,0.0031958907]|1525740464745
7|3-axis Gyroscope|[-0.0010652969,0.0031958907,0.0]|1525740464745
7|Game Rotation Vector|[0.014428575,0.0093562,-0.38343254,0.9234017]|1525740464745
7|Linear Acceleration|[0.0193879,-0.028149888,0.048894882]|1525740464745
7|Gravity|[-0.27796167,0.19095561,9.800851]|1525740464745
7|3-axis Accelerometer|[-0.24420857,0.16759412,9.797073]|1525740464750
7|3-axis Uncalibrated Gyroscope|[0.0085223755,-0.0010652969,0.0021305939,0.009587673,-0.0042611877,0.0031958907]|1525740464751
7|3-axis Gyroscope|[-0.0010652969,0.0031958907,-0.0010652969]|1525740464751
7|Game Rotation Vector|[0.014425443,0.009359802,-0.3834349,0.92340076]|1525740464751
7|Linear Acceleration|[0.033795297,-0.02327697,-0.003777504]|1525740464750
7|Gravity|[-0.27800387,0.19087109,9.800851]|1525740464750
7|3-axis Uncalibrated Gyroscope|[0.0074570784,-0.0010652969,0.0,0.009587673,-0.0042611877,0.0031958907]|1525740464755
7|3-axis Gyroscope|[-0.0021305939,0.0031958907,-0.0031958907]|1525740464755
7|Game Rotation Vector|[0.014419708,0.009364718,-0.38344237,0.9233977]|1525740464755
7|Linear Acceleration|[0.033842713,-0.023133889,-0.0037784576]|1525740464756
7|Gravity|[-0.2780513,0.19072801,9.800852]|1525740464756
7|3-axis Accelerometer|[-0.17717093,0.19632454,9.797073]|1525740464761
7|3-axis Uncalibrated Gyroscope|[0.0063917814,-0.0021305939,0.0010652969,0.009587673,-0.0042611877,0.0031958907]|1525740464760
7|3-axis Gyroscope|[-0.0031958907,0.0021305939,-0.0021305939]|1525740464760
7|Game Rotation Vector|[0.01441071,0.009367447,-0.38344705,0.9233959]|1525740464760
7|Linear Acceleration|[0.1008631,0.0057813823,-0.003783226]|1525740464760
7|Gravity|[-0.27803403,0.19054316,9.800857]|1525740464760
7|3-axis Uncalibrated Gyroscope|[0.0085223755,-0.0021305939,0.0031958907,0.009587673,-0.0042611877,0.0031958907]|1525740464765
7|3-axis Gyroscope|[-0.0010652969,0.0021305939,0.0]|1525740464765
7|Game Rotation Vector|[0.014406976,0.009362147,-0.38344705,0.923396]|1525740464765
7|Linear Acceleration|[0.10073909,0.0058091134,-0.0037870407]|1525740464766
7|Gravity|[-0.27791002,0.19051543,9.80086]|1525740464766
7|3-axis Accelerometer|[-0.272939,0.19153613,9.758766]|1525740464771
7|3-axis Uncalibrated Gyroscope|[0.0085223755,-0.0021305939,0.0,0.009587673,-0.0042611877,0.0031958907]|1525740464770
7|3-axis Gyroscope|[-0.0010652969,0.0021305939,-0.0031958907]|1525740464770
7|Game Rotation Vector|[0.0144028235,0.009362986,-0.38345432,0.923393]|1525740464770
7|Linear Acceleration|[0.004956484,0.0011044145,-0.042096138]|1525740464770
7|Gravity|[-0.27789548,0.19043171,9.800862]|1525740464770
7|3-axis Uncalibrated Gyroscope|[0.009587673,-0.0031958907,0.0021305939,0.009587673,-0.0042611877,0.0031958907]|1525740464775
7|3-axis Gyroscope|[0.0,0.0010652969,-0.0010652969]|1525740464775
7|Game Rotation Vector|[0.014399231,0.009357845,-0.38345432,0.92339313]|1525740464775
7|Linear Acceleration|[0.0048363805,0.0011307448,-0.042099953]|1525740464775
7|Gravity|[-0.27777538,0.19040538,9.800866]|1525740464775
7|3-axis Accelerometer|[-0.2873042,0.17238252,9.763555]|1525740464780
7|3-axis Uncalibrated Gyroscope|[0.009587673,-0.0021305939,0.0031958907,0.009587673,-0.0042611877,0.0031958907]|1525740464780
7|3-axis Gyroscope|[0.0,0.0021305939,0.0]|1525740464781
7|Game Rotation Vector|[0.014395681,0.009352843,-0.38345432,0.92339325]|1525740464781
7|Linear Acceleration|[-0.009646088,-0.017996177,-0.03731537]|1525740464780
7|Gravity|[-0.2776581,0.1903787,9.80087]|1525740464780
7|3-axis Uncalibrated Gyroscope|[0.012783563,-0.0010652969,0.0021305939,0.009587673,-0.0042611877,0.0031958907]|1525740464785
7|3-axis Gyroscope|[0.0031958907,0.0031958907,-0.0010652969]|1525740464785
7|Game Rotation Vector|[0.014401975,0.009352073,-0.38345662,0.92339224]|1525740464785
7|Linear Acceleration|[-0.009612262,-0.018115267,-0.037312508]|1525740464785
7|Gravity|[-0.27769193,0.19049779,9.800867]|1525740464785
7|3-axis Accelerometer|[-0.24420857,0.19153613,9.849746]|1525740464790
7|3-axis Uncalibrated Gyroscope|[0.01065297,-0.0010652969,0.0010652969,0.009587673,-0.0042611877,0.0031958907]|1525740464790
7|3-axis Gyroscope|[0.0010652969,0.0031958907,-0.0021305939]|1525740464790
7|Game Rotation Vector|[0.014404098,0.009353822,-0.38346156,0.92339015]|1525740464790
7|Linear Acceleration|[0.033531994,0.0010145605,0.048880577]|1525740464790
7|Gravity|[-0.27774057,0.19052157,9.800865]|1525740464790
7|3-axis Uncalibrated Gyroscope|[0.01065297,-0.0021305939,0.0021305939,0.009587673,-0.0042611877,0.0031958907]|1525740464795
7|3-axis Gyroscope|[0.0010652969,0.0021305939,-0.0010652969]|1525740464795
7|Game Rotation Vector|[0.01440061,0.009348948,-0.38346156,0.92339027]|1525740464795
7|Linear Acceleration|[0.033417493,0.0010410696,0.048876762]|1525740464795
7|Gravity|[-0.27762607,0.19049506,9.800869]|1525740464795
7|3-axis Accelerometer|[-0.23463176,0.17238252,9.830592]|1525740464800
7|3-axis Uncalibrated Gyroscope|[0.0085223755,-0.0031958907,0.0031958907,0.009587673,-0.0042611877,0.0031958907]|1525740464800
7|3-axis Gyroscope|[-0.0010652969,0.0010652969,0.0]|1525740464800
7|Game Rotation Vector|[0.014397102,0.009344085,-0.38346156,0.9233904]|1525740464800
7|Linear Acceleration|[0.042879894,-0.018085659,0.029719353]|1525740464799
7|Gravity|[-0.27751166,0.19046818,9.800873]|1525740464800
7|3-axis Uncalibrated Gyroscope|[0.0085223755,-0.0031958907,0.0021305939,0.009587673,-0.0042611877,0.0031958907]|1525740464806
7|3-axis Gyroscope|[-0.0010652969,0.0010652969,-0.0010652969]|1525740464805
7|Game Rotation Vector|[0.014393575,0.009339234,-0.38346156,0.9233905]|1525740464805
7|Linear Acceleration|[0.042765513,-0.018058285,0.029715538]|1525740464805
7|Gravity|[-0.27739727,0.1904408,9.800877]|1525740464805
7|3-axis Accelerometer|[-0.2777274,0.19153613,9.840169]|1525740464809
7|3-axis Uncalibrated Gyroscope|[0.0085223755,0.0,0.0010652969,0.009587673,-0.0042611877,0.0031958907]|1525740464809
7|3-axis Gyroscope|[-0.0010652969,0.0042611877,-0.0021305939]|1525740464809
7|Game Rotation Vector|[0.014391551,0.009344403,-0.3834659,0.9233887]|1525740464809
7|Linear Acceleration|[-2.5081635E-4,0.001172185,0.03929329]|1525740464809
7|Gravity|[-0.27747658,0.19036394,9.800876]|1525740464810
7|3-axis Uncalibrated Gyroscope|[0.011718267,0.0010652969,0.0021305939,0.009587673,-0.0042611877,0.0031958907]|1525740464815
7|3-axis Gyroscope|[0.0021305939,0.005326485,-0.0010652969]|1525740464815
7|Game Rotation Vector|[0.014397908,0.009349739,-0.38346815,0.92338765]|1525740464815
7|Linear Acceleration|[-1.05947256E-4,0.0010979027,0.03929901]|1525740464815
7|Gravity|[-0.27762145,0.19043823,9.80087]|1525740464815
7|3-axis Accelerometer|[-0.19632454,0.20590134,9.787497]|1525740464820
7|3-axis Uncalibrated Gyroscope|[0.01065297,0.0,0.0010652969,0.009587673,-0.0042611877,0.0031958907]|1525740464819
7|3-axis Gyroscope|[0.0010652969,0.0042611877,-0.0021305939]|1525740464819
7|Game Rotation Vector|[0.014401035,0.009353835,-0.38347298,0.92338544]|1525740464819
7|Linear Acceleration|[0.08139561,0.0154387355,-0.013370514]|1525740464819
7|Gravity|[-0.27772015,0.1904626,9.800867]|1525740464819
7|3-axis Uncalibrated Gyroscope|[0.009587673,0.0010652969,0.0031958907,0.009587673,-0.0042611877,0.0031958907]|1525740464825
7|3-axis Gyroscope|[0.0,0.005326485,0.0]|1525740464825
7|Game Rotation Vector|[0.014402656,0.009360948,-0.3834728,0.9233854]|1525740464825
7|Linear Acceleration|[0.081536576,0.015462905,-0.013366699]|1525740464825
7|Gravity|[-0.27786112,0.19043843,9.800863]|1525740464825
7|3-axis Accelerometer|[-0.2873042,0.21547815,9.844957]|1525740464830
7|3-axis Uncalibrated Gyroscope|[0.009587673,-0.0021305939,0.0021305939,0.009587673,-0.0042611877,0.0031958907]|1525740464830
7|3-axis Gyroscope|[0.0,0.0021305939,-0.0010652969]|1525740464829
7|Game Rotation Vector|[0.014399376,0.009356028,-0.3834728,0.92338544]|1525740464829
7|Linear Acceleration|[-0.00955683,0.025062054,0.04409027]|1525740464829
7|Gravity|[-0.27774736,0.1904161,9.800867]|1525740464829
7|3-axis Uncalibrated Gyroscope|[0.01065297,-0.0031958907,0.0010652969,0.009587673,-0.0042611877,0.0031958907]|1525740464834
7|3-axis Gyroscope|[0.0010652969,0.0010652969,-0.0021305939]|1525740464834
7|Game Rotation Vector|[0.014396213,0.0093511995,-0.3834728,0.9233855]|1525740464834
7|Linear Acceleration|[-0.009668052,0.025083005,0.04408741]|1525740464835
7|Gravity|[-0.27763614,0.19039515,9.80087]|1525740464835
7|3-axis Accelerometer|[-0.22984336,0.17238252,9.849746]|1525740464840
7|3-axis Uncalibrated Gyroscope|[0.009587673,-0.0010652969,0.0010652969,0.009587673,-0.0042611877,0.0031958907]|1525740464840
7|3-axis Gyroscope|[0.0,0.0031958907,-0.0021305939]|1525740464840
7|Game Rotation Vector|[0.014395977,0.009353678,-0.38347754,0.9233835]|1525740464840
7|Linear Acceleration|[0.047836885,-0.017988294,0.04887581]|1525740464840
7|Gravity|[-0.27768025,0.19037081,9.80087]|1525740464839
7|3-axis Uncalibrated Gyroscope|[0.0074570784,-0.0031958907,0.0031958907,0.009587673,-0.0042611877,0.0031958907]|1525740464845
7|3-axis Gyroscope|[-0.0021305939,0.0010652969,0.0]|1525740464844
7|Game Rotation Vector|[0.0143927485,0.009348824,-0.38347754,0.92338353]|1525740464844
7|Linear Acceleration|[0.04772471,-0.017966375,0.048871994]|1525740464844
7|Gravity|[-0.27756807,0.1903489,9.800874]|1525740464845
7|3-axis Accelerometer|[-0.20590134,0.16759412,9.854534]|1525740464850
7|3-axis Uncalibrated Gyroscope|[0.0074570784,-0.0021305939,0.0021305939,0.009587673,-0.0042611877,0.0031958907]|1525740464850
7|3-axis Gyroscope|[-0.0021305939,0.0021305939,-0.0010652969]|1525740464850
7|Game Rotation Vector|[0.014386549,0.009350946,-0.38347986,0.9233826]|1525740464850
7|Linear Acceleration|[0.07165907,-0.022625834,0.053658485]|1525740464850
7|Gravity|[-0.2775604,0.19021995,9.800876]|1525740464850
7|3-axis Uncalibrated Gyroscope|[0.009587673,-0.0021305939,0.0031958907,0.009587673,-0.0042611877,0.0031958907]|1525740464855
7|3-axis Gyroscope|[0.0,0.0021305939,0.0]|1525740464855
7|Game Rotation Vector|[0.0143832145,0.00934597,-0.38347986,0.92338264]|1525740464855
7|Linear Acceleration|[0.07154389,-0.0226029,0.05365467]|1525740464854
7|Gravity|[-0.27744523,0.19019702,9.8008795]|1525740464854
7|3-axis Accelerometer|[-0.22505496,0.18674773,9.840169]|1525740464860
7|3-axis Uncalibrated Gyroscope|[0.009587673,-0.0031958907,0.0031958907,0.009587673,-0.0042611877,0.0031958907]|1525740464859
7|3-axis Gyroscope|[0.0,0.0010652969,0.0]|1525740464859
7|Game Rotation Vector|[0.014379884,0.009340974,-0.38347986,0.9233827]|1525740464859
7|Linear Acceleration|[0.05227475,-0.0034265965,0.03928566]|1525740464860
7|Gravity|[-0.2773297,0.19017433,9.800883]|1525740464860
7|3-axis Uncalibrated Gyroscope|[0.0085223755,0.0,0.0010652969,0.009587673,-0.0042611877,0.0031958907]|1525740464865
7|3-axis Gyroscope|[-0.0010652969,0.0042611877,-0.0021305939]|1525740464865
7|Game Rotation Vector|[0.014378085,0.0093465755,-0.38348448,0.92338073]|1525740464864
7|Linear Acceleration|[0.05236365,-0.0033504963,0.039286613]|1525740464864
7|Gravity|[-0.2774186,0.19009823,9.800882]|1525740464864
7|3-axis Accelerometer|[-0.22984336,0.18674773,9.816227]|1525740464869
7|3-axis Uncalibrated Gyroscope|[0.0085223755,-0.0010652969,0.0021305939,0.009587673,-0.0042611877,0.0031958907]|1525740464869
7|3-axis Gyroscope|[-0.0010652969,0.0031958907,-0.0010652969]|1525740464869
7|Game Rotation Vector|[0.014375355,0.009350173,-0.38348687,0.9233797]|1525740464869
7|Linear Acceleration|[0.04762037,-0.0032733083,0.01534462]|1525740464869
7|Gravity|[-0.27746373,0.19002104,9.800882]|1525740464870
7|3-axis Uncalibrated Gyroscope|[0.009587673,-0.0031958907,0.0021305939,0.009587673,-0.0042611877,0.0031958907]|1525740464875
7|3-axis Gyroscope|[0.0,0.0010652969,-0.0010652969]|1525740464875
7|Game Rotation Vector|[0.01437204,0.009345081,-0.38348687,0.9233798]|1525740464875
7|Linear Acceleration|[0.047503218,-0.0032515526,0.015340805]|1525740464875
7|Gravity|[-0.27734658,0.18999928,9.800886]|1525740464875
7|3-axis Accelerometer|[-0.2873042,0.17238252,9.835381]|1525740464879
7|3-axis Uncalibrated Gyroscope|[0.01065297,-0.0010652969,0.0010652969,0.009587673,-0.0042611877,0.0031958907]|1525740464879
7|3-axis Gyroscope|[0.0010652969,0.0031958907,-0.0021305939]|1525740464879
7|Game Rotation Vector|[0.014374127,0.00934644,-0.3834916,0.92337775]|1525740464879
7|Linear Acceleration|[-0.009916306,-0.0176429,0.034496307]|1525740464879
7|Gravity|[-0.2773879,0.19002542,9.800884]|1525740464879
7|3-axis Uncalibrated Gyroscope|[0.0085223755,-0.0010652969,0.0010652969,0.009587673,-0.0042611877,0.0031958907]|1525740464884
7|3-axis Gyroscope|[-0.0010652969,0.0031958907,-0.0021305939]|1525740464884
7|Game Rotation Vector|[0.014371386,0.009349689,-0.3834962,0.9233759]|1525740464884
7|Linear Acceleration|[-0.009877145,-0.017567486,0.034495354]|1525740464885
7|Gravity|[-0.27742705,0.18995,9.800885]|1525740464885
7|3-axis Accelerometer|[-0.2777274,0.17717093,9.840169]|1525740464889
7|3-axis Uncalibrated Gyroscope|[0.009587673,-0.0021305939,0.0031958907,0.009587673,-0.0042611877,0.0031958907]|1525740464889
7|3-axis Gyroscope|[0.0,0.0021305939,0.0]|1525740464889
7|Game Rotation Vector|[0.014368141,0.009344919,-0.3834962,0.923376]|1525740464889
7|Linear Acceleration|[-4.1112304E-4,-0.012756199,0.03928089]|1525740464889
7|Gravity|[-0.27731627,0.18992713,9.800888]|1525740464889
7|3-axis Uncalibrated Gyroscope|[0.01065297,-0.0021305939,0.0031958907,0.009587673,-0.0042611877,0.0031958907]|1525740464894
7|3-axis Gyroscope|[0.0010652969,0.0021305939,0.0]|1525740464894
7|Game Rotation Vector|[0.01436493,0.009340253,-0.3834962,0.92337614]|1525740464894
7|Linear Acceleration|[-5.197823E-4,-0.012733132,0.039277077]|1525740464894
7|Gravity|[-0.2772076,0.18990406,9.800892]|1525740464895
7|3-axis Accelerometer|[-0.22984336,0.19632454,9.821015]|1525740464900
7|3-axis Uncalibrated Gyroscope|[0.009587673,-0.0010652969,0.0010652969,0.009587673,-0.0042611877,0.0031958907]|1525740464899
7|3-axis Gyroscope|[0.0,0.0031958907,-0.0021305939]|1525740464899
7|Game Rotation Vector|[0.01436478,0.009343054,-0.38350102,0.9233741]|1525740464899
7|Linear Acceleration|[0.047414854,0.006445691,0.020124435]|1525740464899
7|Gravity|[-0.27725822,0.18987885,9.800891]|1525740464899
7|3-axis Uncalibrated Gyroscope|[0.0085223755,-0.0021305939,0.0021305939,0.009587673,-0.0042611877,0.0031958907]|1525740464904
7|3-axis Gyroscope|[-0.0010652969,0.0021305939,-0.0010652969]|1525740464904
7|Game Rotation Vector|[0.01436162,0.0093383165,-0.38350102,0.92337424]|1525740464904
7|Linear Acceleration|[0.04730524,0.006467283,0.02012062]|1525740464904
7|Gravity|[-0.2771486,0.18985726,9.800895]|1525740464904
7|3-axis Accelerometer|[-0.2681506,0.14844051,9.801862]|1525740464909
7|3-axis Uncalibrated Gyroscope|[0.009587673,-0.0021305939,0.0031958907,0.009587673,-0.0042611877,0.0031958907]|1525740464909
7|3-axis Gyroscope|[0.0,0.0021305939,0.0]|1525740464910
7|Game Rotation Vector|[0.01435842,0.009333684,-0.38350102,0.92337435]|1525740464909
7|Linear Acceleration|[0.008890092,-0.041393697,9.6416473E-4]|1525740464909
7|Gravity|[-0.2770407,0.1898342,9.800898]|1525740464909
7|3-axis Uncalibrated Gyroscope|[0.0085223755,0.0,0.0031958907,0.009587673,-0.0042611877,0.0031958907]|1525740464914
7|3-axis Gyroscope|[-0.0010652969,0.0042611877,0.0]|1525740464914
7|Game Rotation Vector|[0.014356819,0.009340147,-0.38350084,0.9233744]|1525740464914
7|Linear Acceleration|[0.008995026,-0.04131612,9.651184E-4]|1525740464914
7|Gravity|[-0.27714562,0.18975663,9.800897]|1525740464914
7|3-axis Accelerometer|[-0.24420857,0.19632454,9.792285]|1525740464919
7|3-axis Uncalibrated Gyroscope|[0.009587673,-0.0010652969,0.0010652969,0.009587673,-0.0042611877,0.0031958907]|1525740464919
7|3-axis Gyroscope|[0.0,0.0031958907,-0.0021305939]|1525740464919
7|Game Rotation Vector|[0.014356528,0.009342797,-0.3835055,0.9233725]|1525740464919
7|Linear Acceleration|[0.03298381,0.0065945387,-0.008610725]|1525740464919
7|Gravity|[-0.27719238,0.18973,9.800896]|1525740464919
7|3-axis Uncalibrated Gyroscope|[0.0074570784,-0.0021305939,0.0021305939,0.009587673,-0.0042611877,0.0031958907]|1525740464924
7|3-axis Gyroscope|[-0.0021305939,0.0021305939,-0.0010652969]|1525740464924
7|Game Rotation Vector|[0.014350547,0.009345015,-0.38350776,0.9233716]|1525740464924
7|Linear Acceleration|[0.03297949,0.0067201853,-0.008613586]|1525740464924
7|Gravity|[-0.27718806,0.18960436,9.800899]|1525740464924
7|3-axis Accelerometer|[-0.25378537,0.20111294,9.830592]|1525740464929
7|3-axis Uncalibrated Gyroscope|[0.0074570784,-0.0021305939,0.0021305939,0.009587673,-0.0042611877,0.0031958907]|1525740464929
7|3-axis Gyroscope|[-0.0021305939,0.0021305939,-0.0010652969]|1525740464929
7|Game Rotation Vector|[0.01434454,0.00934747,-0.38351008,0.9233707]|1525740464929
7|Linear Acceleration|[0.023402452,0.011636525,0.029691696]|1525740464929
7|Gravity|[-0.27718782,0.18947642,9.8009]|1525740464929
7|3-axis Uncalibrated Gyroscope|[0.009587673,-0.0010652969,0.0010652969,0.009587673,-0.0042611877,0.0031958907]|1525740464934
7|3-axis Gyroscope|[0.0,0.0031958907,-0.0021305939]|1525740464933
7|Game Rotation Vector|[0.014344511,0.0093503175,-0.38351488,0.92336875]|1525740464933
7|Linear Acceleration|[0.023454726,0.01165995,0.02969265]|1525740464934
7|Gravity|[-0.2772401,0.18945299,9.8008995]|1525740464934
7|3-axis Accelerometer|[-0.22984336,0.20590134,9.821015]|1525740464939
7|3-axis Uncalibrated Gyroscope|[0.01065297,-0.0010652969,0.0010652969,0.009587673,-0.0042611877,0.0031958907]|1525740464939
7|3-axis Gyroscope|[0.0010652969,0.0031958907,-0.0021305939]|1525740464939
7|Game Rotation Vector|[0.014346945,0.009352059,-0.38351965,0.92336667]|1525740464939
7|Linear Acceleration|[0.047447607,0.0164188,0.02011776]|1525740464939
7|Gravity|[-0.27729097,0.18948254,9.800898]|1525740464939
7|3-axis Uncalibrated Gyroscope|[0.0085223755,-0.0021305939,0.0010652969,0.009587673,-0.0042611877,0.0031958907]|1525740464944
7|3-axis Gyroscope|[-0.0010652969,0.0021305939,-0.0021305939]|1525740464944
7|Game Rotation Vector|[0.014343522,0.009353441,-0.3835245,0.92336464]|1525740464943
7|Linear Acceleration|[0.047447875,0.01649262,0.020115852]|1525740464943
7|Gravity|[-0.27729124,0.18940872,9.8008995]|1525740464944
7|3-axis Accelerometer|[-0.2633622,0.18674773,9.801862]|1525740464949
7|3-axis Uncalibrated Gyroscope|[0.009587673,0.0,0.0010652969,0.009587673,-0.0042611877,0.0031958907]|1525740464949
7|3-axis Gyroscope|[0.0,0.0042611877,-0.0021305939]|1525740464949
7|Game Rotation Vector|[0.014344374,0.009358068,-0.38352895,0.9233627]|1525740464949
7|Linear Acceleration|[0.014020175,-0.0026402771,9.6416473E-4]|1525740464949
7|Gravity|[-0.27738237,0.189388,9.800898]|1525740464949
7|3-axis Uncalibrated Gyroscope|[0.01065297,0.0,0.0021305939,0.009587673,-0.0042611877,0.0031958907]|1525740464954
7|3-axis Gyroscope|[0.0010652969,0.0042611877,-0.0010652969]|1525740464954
7|Game Rotation Vector|[0.014348025,0.009362345,-0.3835313,0.92336154]|1525740464953
7|Linear Acceleration|[0.014125586,-0.0026735216,9.689331E-4]|1525740464953
7|Gravity|[-0.27748778,0.18942125,9.800893]|1525740464953
7|3-axis Accelerometer|[-0.23463176,0.23942018,9.816227]|1525740464958
7|3-axis Uncalibrated Gyroscope|[0.0074570784,-0.0010652969,0.0,0.009587673,-0.0042611877,0.0031958907]|1525740464958
7|3-axis Gyroscope|[-0.0021305939,0.0031958907,-0.0031958907]|1525740464959
7|Game Rotation Vector|[0.0143432915,0.00936727,-0.38353857,0.92335856]|1525740464959
7|Linear Acceleration|[0.042911097,0.050123885,0.015332222]|1525740464959
7|Gravity|[-0.27754286,0.18929629,9.800895]|1525740464959
7|3-axis Uncalibrated Gyroscope|[0.0085223755,-0.0021305939,0.0021305939,0.009587673,-0.0042611877,0.0031958907]|1525740464964
7|3-axis Gyroscope|[-0.0010652969,0.0021305939,-0.0010652969]|1525740464964
7|Game Rotation Vector|[0.014340634,0.009362497,-0.38353854,0.9233587]|1525740464964
7|Linear Acceleration|[0.042804673,0.05013609,0.015329361]|1525740464964
7|Gravity|[-0.27743644,0.18928409,9.800898]|1525740464964
7|3-axis Accelerometer|[-0.2633622,0.1436521,9.892841]|1525740464968
7|3-axis Uncalibrated Gyroscope|[0.01065297,0.0010652969,0.0031958907,0.009587673,-0.0042611877,0.0031958907]|1525740464968
7|3-axis Gyroscope|[0.0010652969,0.005326485,0.0]|1525740464968
7|Game Rotation Vector|[0.0143450955,0.009368525,-0.38353837,0.9233586]|1525740464968
7|Linear Acceleration|[0.0142169,-0.04566744,0.09194851]|1525740464969
7|Gravity|[-0.2775791,0.18931954,9.800893]|1525740464969
7|3-axis Uncalibrated Gyroscope|[0.009587673,0.0,0.0031958907,0.009587673,-0.0042611877,0.0031958907]|1525740464974
7|3-axis Gyroscope|[0.0,0.0042611877,0.0]|1525740464974
7|Game Rotation Vector|[0.014346296,0.009373589,-0.38353822,0.9233586]|1525740464974
7|Linear Acceleration|[0.014317602,-0.045651093,0.09195137]|1525740464974
7|Gravity|[-0.2776798,0.18930319,9.80089]|1525740464974
7|3-axis Accelerometer|[-0.2777274,0.19153613,9.835381]|1525740464978
7|3-axis Uncalibrated Gyroscope|[0.01065297,-0.0021305939,0.0031958907,0.009587673,-0.0042611877,0.0031958907]|1525740464978
7|3-axis Gyroscope|[0.0010652969,0.0021305939,0.0]|1525740464978
7|Game Rotation Vector|[0.014343525,0.0093690315,-0.38353822,0.92335874]|1525740464978
7|Linear Acceleration|[-1.5091896E-4,0.002248779,0.03448677]|1525740464978
7|Gravity|[-0.27757648,0.18928735,9.800894]|1525740464979
7|3-axis Uncalibrated Gyroscope|[0.009587673,-0.0021305939,0.0021305939,0.009587673,-0.0042611877,0.0031958907]|1525740464984
7|3-axis Gyroscope|[0.0,0.0021305939,-0.0010652969]|1525740464984
7|Game Rotation Vector|[0.014340806,0.009364558,-0.38353822,0.92335886]|1525740464984
7|Linear Acceleration|[-2.5242567E-4,0.0022643507,0.03448391]|1525740464984
7|Gravity|[-0.27747497,0.18927178,9.800897]|1525740464984
7|3-axis Accelerometer|[-0.2681506,0.19153613,9.816227]|1525740464989
7|3-axis Uncalibrated Gyroscope|[0.01065297,-0.0021305939,0.0,0.009587673,-0.0042611877,0.0031958907]|1525740464989
7|3-axis Gyroscope|[0.0010652969,0.0021305939,-0.0031958907]|1525740464988
7|Game Rotation Vector|[0.014342641,0.009364231,-0.38354567,0.92335576]|1525740464988
7|Linear Acceleration|[0.00933376,0.0022309124,0.015331268]|1525740464988
7|Gravity|[-0.27748436,0.18930522,9.800896]|1525740464988
7|3-axis Uncalibrated Gyroscope|[0.011718267,-0.0010652969,0.0031958907,0.009587673,-0.0042611877,0.0031958907]|1525740464993
7|3-axis Gyroscope|[0.0021305939,0.0031958907,0.0]|1525740464994
7|Game Rotation Vector|[0.014347635,0.009364967,-0.3835456,0.92335576]|1525740464994
7|Linear Acceleration|[0.009384632,0.0021460056,0.015334129]|1525740464994
7|Gravity|[-0.27753523,0.18939012,9.800893]|1525740464994
7|3-axis Accelerometer|[-0.22026655,0.21068975,9.830592]|1525740464998
7|3-axis Uncalibrated Gyroscope|[0.009587673,0.0,0.0010652969,0.009587673,-0.0042611877,0.0031958907]|1525740464998
7|3-axis Gyroscope|[0.0,0.0042611877,-0.0021305939]|1525740464998
7|Game Rotation Vector|[0.014348899,0.009370064,-0.38355017,0.9233538]|1525740464998
7|Linear Acceleration|[0.057371408,0.021316499,0.029702187]|1525740464998
7|Gravity|[-0.27763796,0.18937325,9.80089]|1525740464998
7|3-axis Uncalibrated Gyroscope|[0.01065297,-0.0021305939,0.0021305939,0.009587673,-0.0042611877,0.0031958907]|1525740465003
7|3-axis Gyroscope|[0.0010652969,0.0021305939,-0.0010652969]|1525740465003
7|Game Rotation Vector|[0.014346312,0.009365523,-0.38355017,0.9233539]|1525740465003
7|Linear Acceleration|[0.057269722,0.02132915,0.029699326]|1525740465003
7|Gravity|[-0.27753627,0.1893606,9.800893]|1525740465003
7|3-axis Accelerometer|[-0.2681506,0.17717093,9.854534]|1525740465009
7|3-axis Uncalibrated Gyroscope|[0.009587673,-0.0031958907,0.0031958907,0.009587673,-0.0042611877,0.0031958907]|1525740465009
7|3-axis Gyroscope|[0.0,0.0010652969,0.0]|1525740465009
7|Game Rotation Vector|[0.014343728,0.009361055,-0.38355017,0.923354]|1525740465008
7|Linear Acceleration|[0.009285301,-0.012176499,0.05363846]|1525740465008
7|Gravity|[-0.2774359,0.18934743,9.800896]|1525740465008
7|3-axis Uncalibrated Gyroscope|[0.0085223755,-0.0021305939,0.0031958907,0.009587673,-0.0042611877,0.0031958907]|1525740465013
7|3-axis Gyroscope|[-0.0010652969,0.0021305939,0.0]|1525740465013
7|Game Rotation Vector|[0.014341158,0.00935666,-0.38355017,0.92335415]|1525740465013
7|Linear Acceleration|[0.009186387,-0.012163043,0.053634644]|1525740465013
7|Gravity|[-0.27733698,0.18933398,9.8008995]|1525740465013
7|3-axis Accelerometer|[-0.25378537,0.15801731,9.844957]|1525740465018
